,plan_id,plan_label,distr,vote_circ,vote_sqre,total
816,5180751632,136,1,133,113,246
817,5180751632,136,2,114,128,242
818,5180751632,136,3,123,140,263
819,5180751632,136,4,126,112,238
820,5180751632,136,5,145,111,256
821,5180751632,136,6,117,138,255
822,5180751760,137,1,134,114,248
823,5180751760,137,2,122,137,259
824,5180751760,137,3,122,128,250
825,5180751760,137,4,129,128,257
826,5180751760,137,5,134,108,242
827,5180751760,137,6,117,127,244
828,5182988368,138,1,130,131,261
829,5182988368,138,2,124,129,253
830,5182988368,138,3,113,127,240
831,5182988368,138,4,125,118,243
832,5182988368,138,5,126,124,250
833,5182988368,138,6,140,113,253
834,5182988496,139,1,117,138,255
835,5182988496,139,2,123,117,240
836,5182988496,139,3,126,123,249
837,5182988496,139,4,128,135,263
838,5182988496,139,5,123,114,237
839,5182988496,139,6,141,115,256
840,5182988624,140,1,117,138,255
841,5182988624,140,2,123,117,240
842,5182988624,140,3,124,123,247
843,5182988624,140,4,128,135,263
844,5182988624,140,5,125,114,239
845,5182988624,140,6,141,115,256
846,5182988752,141,1,117,138,255
847,5182988752,141,2,133,129,262
848,5182988752,141,3,124,123,247
849,5182988752,141,4,118,123,241
850,5182988752,141,5,125,114,239
851,5182988752,141,6,141,115,256
852,5182988880,142,1,122,141,263
853,5182988880,142,2,120,125,245
854,5182988880,142,3,118,124,242
855,5182988880,142,4,114,128,242
856,5182988880,142,5,136,111,247
857,5182988880,142,6,148,113,261
858,5182989008,143,1,112,130,242
859,5182989008,143,2,120,125,245
860,5182989008,143,3,128,135,263
861,5182989008,143,4,114,128,242
862,5182989008,143,5,136,111,247
863,5182989008,143,6,148,113,261
864,5182989136,144,1,135,118,253
865,5182989136,144,2,121,123,244
866,5182989136,144,3,113,140,253
867,5182989136,144,4,123,139,262
868,5182989136,144,5,141,105,246
869,5182989136,144,6,125,117,242
870,5182989264,145,1,129,117,246
871,5182989264,145,2,121,123,244
872,5182989264,145,3,113,140,253
873,5182989264,145,4,123,139,262
874,5182989264,145,5,147,106,253
875,5182989264,145,6,125,117,242
876,5182989392,146,1,132,126,258
877,5182989392,146,2,121,123,244
878,5182989392,146,3,110,131,241
879,5182989392,146,4,111,133,244
880,5182989392,146,5,147,106,253
881,5182989392,146,6,137,123,260
882,5182989520,147,1,129,117,246
883,5182989520,147,2,121,123,244
884,5182989520,147,3,113,140,253
885,5182989520,147,4,111,133,244
886,5182989520,147,5,147,106,253
887,5182989520,147,6,137,123,260
888,5182989648,148,1,149,112,261
889,5182989648,148,2,120,128,248
890,5182989648,148,3,122,134,256
891,5182989648,148,4,115,131,246
892,5182989648,148,5,121,124,245
893,5182989648,148,6,131,113,244
894,5182989776,149,1,130,116,246
895,5182989776,149,2,146,108,254
896,5182989776,149,3,112,137,249
897,5182989776,149,4,121,129,250
898,5182989776,149,5,119,127,246
899,5182989776,149,6,130,125,255
900,5182989904,150,1,134,120,254
901,5182989904,150,2,143,105,248
902,5182989904,150,3,111,136,247
903,5182989904,150,4,128,135,263
904,5182989904,150,5,119,127,246
905,5182989904,150,6,123,119,242
906,5182990032,151,1,145,116,261
907,5182990032,151,2,124,123,247
908,5182990032,151,3,108,135,243
909,5182990032,151,4,131,106,237
910,5182990032,151,5,124,134,258
911,5182990032,151,6,126,128,254
912,5182990160,152,1,117,127,244
913,5182990160,152,2,140,122,262
914,5182990160,152,3,115,131,246
915,5182990160,152,4,125,130,255
916,5182990160,152,5,142,111,253
917,5182990160,152,6,119,121,240
918,5182990288,153,1,117,127,244
919,5182990288,153,2,140,122,262
920,5182990288,153,3,115,131,246
921,5182990288,153,4,115,123,238
922,5182990288,153,5,142,111,253
923,5182990288,153,6,129,128,257
924,5182990416,154,1,139,117,256
925,5182990416,154,2,122,141,263
926,5182990416,154,3,122,134,256
927,5182990416,154,4,129,111,240
928,5182990416,154,5,135,107,242
929,5182990416,154,6,111,132,243
930,5182990544,155,1,139,117,256
931,5182990544,155,2,122,141,263
932,5182990544,155,3,115,122,237
933,5182990544,155,4,136,123,259
934,5182990544,155,5,135,107,242
935,5182990544,155,6,111,132,243
936,5182990672,156,1,146,112,258
937,5182990672,156,2,113,126,239
938,5182990672,156,3,116,142,258
939,5182990672,156,4,130,121,251
940,5182990672,156,5,137,119,256
941,5182990672,156,6,116,122,238
942,5182990800,157,1,146,112,258
943,5182990800,157,2,113,126,239
944,5182990800,157,3,116,142,258
945,5182990800,157,4,130,121,251
946,5182990800,157,5,127,112,239
947,5182990800,157,6,126,129,255
948,5182990928,158,1,141,109,250
949,5182990928,158,2,113,126,239
950,5182990928,158,3,117,140,257
951,5182990928,158,4,139,123,262
952,5182990928,158,5,119,121,240
953,5182990928,158,6,129,123,252
954,5182991056,159,1,143,118,261
955,5182991056,159,2,117,130,247
956,5182991056,159,3,121,135,256
957,5182991056,159,4,130,113,243
958,5182991056,159,5,126,113,239
959,5182991056,159,6,121,133,254
960,5182991184,160,1,115,133,248
961,5182991184,160,2,128,135,263
962,5182991184,160,3,134,110,244
963,5182991184,160,4,125,117,242
964,5182991184,160,5,146,110,256
965,5182991184,160,6,110,137,247
966,5182991312,161,1,123,140,263
967,5182991312,161,2,113,126,239
968,5182991312,161,3,138,106,244
969,5182991312,161,4,123,122,245
970,5182991312,161,5,140,111,251
971,5182991312,161,6,121,137,258
972,5182991440,162,1,114,132,246
973,5182991440,162,2,113,126,239
974,5182991440,162,3,147,114,261
975,5182991440,162,4,123,122,245
976,5182991440,162,5,140,111,251
977,5182991440,162,6,121,137,258
978,5182991568,163,1,122,138,260
979,5182991568,163,2,133,117,250
980,5182991568,163,3,129,132,261
981,5182991568,163,4,123,118,241
982,5182991568,163,5,136,103,239
983,5182991568,163,6,115,134,249
984,5182991696,164,1,118,144,262
985,5182991696,164,2,140,109,249
986,5182991696,164,3,140,114,254
987,5182991696,164,4,119,127,246
988,5182991696,164,5,125,119,244
989,5182991696,164,6,116,129,245
990,5182991824,165,1,118,144,262
991,5182991824,165,2,138,111,249
992,5182991824,165,3,142,112,254
993,5182991824,165,4,119,127,246
994,5182991824,165,5,125,119,244
995,5182991824,165,6,116,129,245
996,5182991952,166,1,118,138,256
997,5182991952,166,2,130,123,253
998,5182991952,166,3,125,128,253
999,5182991952,166,4,115,123,238
1000,5182991952,166,5,123,119,242
1001,5182991952,166,6,147,111,258
1002,5182992080,167,1,113,137,250
1003,5182992080,167,2,139,103,242
1004,5182992080,167,3,123,127,250
1005,5182992080,167,4,122,131,253
1006,5182992080,167,5,134,127,261
1007,5182992080,167,6,127,117,244
1008,5182992336,168,1,146,107,253
1009,5182992336,168,2,118,140,258
1010,5182992336,168,3,116,122,238
1011,5182992336,168,4,126,116,242
1012,5182992336,168,5,122,131,253
1013,5182992336,168,6,130,126,256
1014,5185208464,169,1,111,133,244
1015,5185208464,169,2,128,132,260
1016,5185208464,169,3,128,125,253
1017,5185208464,169,4,141,108,249
1018,5185208464,169,5,138,114,252
1019,5185208464,169,6,112,130,242
1020,5185208720,170,1,119,126,245
1021,5185208720,170,2,126,137,263
1022,5185208720,170,3,133,115,248
1023,5185208720,170,4,137,106,243
1024,5185208720,170,5,129,126,255
1025,5185208720,170,6,114,132,246
1026,5185208848,171,1,116,134,250
1027,5185208848,171,2,114,133,247
1028,5185208848,171,3,117,137,254
1029,5185208848,171,4,136,109,245
1030,5185208848,171,5,142,118,260
1031,5185208848,171,6,133,111,244
1032,5185208976,172,1,116,134,250
1033,5185208976,172,2,114,133,247
1034,5185208976,172,3,112,126,238
1035,5185208976,172,4,141,120,261
1036,5185208976,172,5,142,118,260
1037,5185208976,172,6,133,111,244
1038,5185209232,173,1,116,134,250
1039,5185209232,173,2,114,133,247
1040,5185209232,173,3,122,133,255
1041,5185209232,173,4,131,113,244
1042,5185209232,173,5,142,118,260
1043,5185209232,173,6,133,111,244
1044,5185209360,174,1,123,128,251
1045,5185209360,174,2,133,129,262
1046,5185209360,174,3,120,122,242
1047,5185209360,174,4,134,116,250
1048,5185209360,174,5,126,114,240
1049,5185209360,174,6,122,133,255
1050,5185209488,175,1,122,125,247
1051,5185209488,175,2,118,139,257
1052,5185209488,175,3,120,127,247
1053,5185209488,175,4,129,113,242
1054,5185209488,175,5,127,117,244
1055,5185209488,175,6,142,121,263
1056,5185209616,176,1,122,125,247
1057,5185209616,176,2,120,139,259
1058,5185209616,176,3,128,119,247
1059,5185209616,176,4,128,120,248
1060,5185209616,176,5,131,129,260
1061,5185209616,176,6,129,110,239
1062,5185209744,177,1,122,125,247
1063,5185209744,177,2,117,138,255
1064,5185209744,177,3,126,118,244
1065,5185209744,177,4,130,121,251
1066,5185209744,177,5,124,119,243
1067,5185209744,177,6,139,121,260
1068,5185209872,178,1,122,125,247
1069,5185209872,178,2,118,139,257
1070,5185209872,178,3,126,118,244
1071,5185209872,178,4,130,121,251
1072,5185209872,178,5,124,119,243
1073,5185209872,178,6,138,120,258
1074,5185210000,179,1,113,126,239
1075,5185210000,179,2,129,129,258
1076,5185210000,179,3,116,132,248
1077,5185210000,179,4,131,106,237
1078,5185210000,179,5,137,119,256
1079,5185210000,179,6,132,130,262
1080,5185210128,180,1,117,127,244
1081,5185210128,180,2,118,139,257
1082,5185210128,180,3,137,109,246
1083,5185210128,180,4,114,137,251
1084,5185210128,180,5,132,115,247
1085,5185210128,180,6,140,115,255
1086,5185210256,181,1,133,123,256
1087,5185210256,181,2,137,117,254
1088,5185210256,181,3,135,113,248
1089,5185210256,181,4,118,123,241
1090,5185210256,181,5,117,127,244
1091,5185210256,181,6,118,139,257
1092,5185210384,182,1,126,128,254
1093,5185210384,182,2,133,113,246
1094,5185210384,182,3,129,115,244
1095,5185210384,182,4,129,131,260
1096,5185210384,182,5,119,126,245
1097,5185210384,182,6,122,129,251
1098,5185210512,183,1,133,125,258
1099,5185210512,183,2,120,131,251
1100,5185210512,183,3,130,120,250
1101,5185210512,183,4,123,126,249
1102,5185210512,183,5,123,120,243
1103,5185210512,183,6,129,120,249
1104,5185210640,184,1,129,129,258
1105,5185210640,184,2,131,111,242
1106,5185210640,184,3,136,119,255
1107,5185210640,184,4,115,123,238
1108,5185210640,184,5,132,129,261
1109,5185210640,184,6,115,131,246
1110,5185210768,185,1,129,129,258
1111,5185210768,185,2,131,111,242
1112,5185210768,185,3,128,112,240
1113,5185210768,185,4,123,130,253
1114,5185210768,185,5,132,129,261
1115,5185210768,185,6,115,131,246
1116,5185210896,186,1,129,129,258
1117,5185210896,186,2,131,111,242
1118,5185210896,186,3,134,118,252
1119,5185210896,186,4,117,124,241
1120,5185210896,186,5,132,129,261
1121,5185210896,186,6,115,131,246
1122,5185211152,187,1,113,126,239
1123,5185211152,187,2,134,112,246
1124,5185211152,187,3,113,149,262
1125,5185211152,187,4,123,124,247
1126,5185211152,187,5,145,116,261
1127,5185211152,187,6,130,115,245
1128,5185211280,188,1,113,126,239
1129,5185211280,188,2,134,112,246
1130,5185211280,188,3,110,140,250
1131,5185211280,188,4,123,124,247
1132,5185211280,188,5,145,116,261
1133,5185211280,188,6,133,124,257
1134,5185211408,189,1,122,127,249
1135,5185211408,189,2,138,120,258
1136,5185211408,189,3,124,128,252
1137,5185211408,189,4,128,121,249
1138,5185211408,189,5,136,118,254
1139,5185211408,189,6,110,128,238
1140,5185211536,190,1,128,116,244
1141,5185211536,190,2,138,120,258
1142,5185211536,190,3,122,120,242
1143,5185211536,190,4,129,131,260
1144,5185211536,190,5,123,116,239
1145,5185211536,190,6,118,139,257
1146,5185211664,191,1,138,122,260
1147,5185211664,191,2,136,111,247
1148,5185211664,191,3,113,140,253
1149,5185211664,191,4,126,131,257
1150,5185211664,191,5,114,128,242
1151,5185211664,191,6,131,110,241
1152,5185211792,192,1,123,118,241
1153,5185211792,192,2,131,108,239
1154,5185211792,192,3,113,140,253
1155,5185211792,192,4,126,131,257
1156,5185211792,192,5,126,131,257
1157,5185211792,192,6,139,114,253
1158,5185211920,193,1,129,121,250
1159,5185211920,193,2,142,107,249
1160,5185211920,193,3,118,133,251
1161,5185211920,193,4,126,115,241
1162,5185211920,193,5,122,131,253
1163,5185211920,193,6,121,135,256
1164,5185212048,194,1,129,121,250
1165,5185212048,194,2,142,107,249
1166,5185212048,194,3,120,134,254
1167,5185212048,194,4,124,114,238
1168,5185212048,194,5,122,131,253
1169,5185212048,194,6,121,135,256
1170,5185212176,195,1,132,121,253
1171,5185212176,195,2,141,109,250
1172,5185212176,195,3,120,134,254
1173,5185212176,195,4,127,119,246
1174,5185212176,195,5,117,126,243
1175,5185212176,195,6,121,133,254
1176,5187440720,196,1,137,123,260
1177,5187440720,196,2,144,108,252
1178,5187440720,196,3,123,131,254
1179,5187440720,196,4,122,123,245
1180,5187440720,196,5,114,128,242
1181,5187440720,196,6,118,129,247
1182,5187440848,197,1,113,126,239
1183,5187440848,197,2,137,112,249
1184,5187440848,197,3,121,118,239
1185,5187440848,197,4,139,122,261
1186,5187440848,197,5,134,123,257
1187,5187440848,197,6,114,141,255
1188,5187440976,198,1,135,119,254
1189,5187440976,198,2,126,133,259
1190,5187440976,198,3,125,124,249
1191,5187440976,198,4,120,118,238
1192,5187440976,198,5,130,110,240
1193,5187440976,198,6,122,138,260
1194,5187441104,199,1,135,119,254
1195,5187441104,199,2,126,133,259
1196,5187441104,199,3,125,124,249
1197,5187441104,199,4,120,118,238
1198,5187441104,199,5,130,109,239
1199,5187441104,199,6,122,139,261
1200,5187441232,200,1,132,122,254
1201,5187441232,200,2,126,119,245
1202,5187441232,200,3,113,133,246
1203,5187441232,200,4,126,120,246
1204,5187441232,200,5,146,112,258
1205,5187441232,200,6,115,136,251
1206,5187441488,201,1,124,131,255
1207,5187441488,201,2,127,119,246
1208,5187441488,201,3,120,123,243
1209,5187441488,201,4,126,120,246
1210,5187441488,201,5,148,112,260
1211,5187441488,201,6,113,137,250
1212,5187441616,202,1,123,129,252
1213,5187441616,202,2,130,125,255
1214,5187441616,202,3,119,125,244
1215,5187441616,202,4,134,121,255
1216,5187441616,202,5,139,105,244
1217,5187441616,202,6,113,137,250
1218,5187441744,203,1,135,124,259
1219,5187441744,203,2,110,127,237
1220,5187441744,203,3,120,138,258
1221,5187441744,203,4,129,122,251
1222,5187441744,203,5,147,110,257
1223,5187441744,203,6,117,121,238
1224,5187441872,204,1,135,124,259
1225,5187441872,204,2,110,127,237
1226,5187441872,204,3,116,126,242
1227,5187441872,204,4,129,122,251
1228,5187441872,204,5,147,110,257
1229,5187441872,204,6,121,133,254
1230,5187442000,205,1,140,118,258
1231,5187442000,205,2,113,132,245
1232,5187442000,205,3,118,134,252
1233,5187442000,205,4,122,128,250
1234,5187442000,205,5,140,113,253
1235,5187442000,205,6,125,117,242
1236,5187442128,206,1,140,118,258
1237,5187442128,206,2,113,132,245
1238,5187442128,206,3,115,136,251
1239,5187442128,206,4,122,128,250
1240,5187442128,206,5,143,111,254
1241,5187442128,206,6,125,117,242
1242,5187442256,207,1,127,124,251
1243,5187442256,207,2,138,118,256
1244,5187442256,207,3,115,130,245
1245,5187442256,207,4,129,128,257
1246,5187442256,207,5,113,128,241
1247,5187442256,207,6,136,114,250
1248,5187442384,208,1,127,114,241
1249,5187442384,208,2,134,120,254
1250,5187442384,208,3,122,137,259
1251,5187442384,208,4,122,128,250
1252,5187442384,208,5,112,130,242
1253,5187442384,208,6,141,113,254
1254,5187442512,209,1,134,124,258
1255,5187442512,209,2,126,113,239
1256,5187442512,209,3,121,131,252
1257,5187442512,209,4,122,128,250
1258,5187442512,209,5,114,133,247
1259,5187442512,209,6,141,113,254
1260,5187442640,210,1,126,134,260
1261,5187442640,210,2,115,129,244
1262,5187442640,210,3,116,122,238
1263,5187442640,210,4,126,116,242
1264,5187442640,210,5,145,114,259
1265,5187442640,210,6,130,127,257
1266,5187442768,211,1,116,130,246
1267,5187442768,211,2,116,139,255
1268,5187442768,211,3,118,124,242
1269,5187442768,211,4,132,117,249
1270,5187442768,211,5,141,114,255
1271,5187442768,211,6,135,118,253
1272,5187442896,212,1,119,127,246
1273,5187442896,212,2,114,123,237
1274,5187442896,212,3,128,133,261
1275,5187442896,212,4,147,108,255
1276,5187442896,212,5,130,120,250
1277,5187442896,212,6,120,131,251
1278,5187443024,213,1,119,127,246
1279,5187443024,213,2,118,130,248
1280,5187443024,213,3,124,126,250
1281,5187443024,213,4,147,108,255
1282,5187443024,213,5,130,120,250
1283,5187443024,213,6,120,131,251
1284,5187443152,214,1,142,103,245
1285,5187443152,214,2,111,141,252
1286,5187443152,214,3,141,122,263
1287,5187443152,214,4,136,120,256
1288,5187443152,214,5,116,125,241
1289,5187443152,214,6,112,131,243
1290,5187443408,215,1,141,114,255
1291,5187443408,215,2,120,138,258
1292,5187443408,215,3,129,112,241
1293,5187443408,215,4,125,115,240
1294,5187443408,215,5,118,131,249
1295,5187443408,215,6,125,132,257
1296,5187443536,216,1,133,104,237
1297,5187443536,216,2,114,136,250
1298,5187443536,216,3,128,121,249
1299,5187443536,216,4,122,137,259
1300,5187443536,216,5,140,122,262
1301,5187443536,216,6,121,122,243
1302,5187443664,217,1,136,103,239
1303,5187443664,217,2,119,134,253
1304,5187443664,217,3,128,114,242
1305,5187443664,217,4,123,139,262
1306,5187443664,217,5,133,118,251
1307,5187443664,217,6,119,134,253
1308,5187443792,218,1,136,103,239
1309,5187443792,218,2,113,128,241
1310,5187443792,218,3,134,120,254
1311,5187443792,218,4,123,139,262
1312,5187443792,218,5,133,118,251
1313,5187443792,218,6,119,134,253
1314,5187443920,219,1,137,126,263
1315,5187443920,219,2,121,119,240
1316,5187443920,219,3,128,134,262
1317,5187443920,219,4,131,113,244
1318,5187443920,219,5,124,117,241
1319,5187443920,219,6,117,133,250
1320,5187444048,220,1,123,119,242
1321,5187444048,220,2,130,125,255
1322,5187444048,220,3,128,134,262
1323,5187444048,220,4,131,113,244
1324,5187444048,220,5,124,117,241
1325,5187444048,220,6,122,134,256
1326,5187444176,221,1,125,116,241
1327,5187444176,221,2,121,119,240
1328,5187444176,221,3,132,127,259
1329,5187444176,221,4,123,128,251
1330,5187444176,221,5,125,128,253
1331,5187444176,221,6,132,124,256
1332,5187444432,222,1,124,117,241
1333,5187444432,222,2,121,119,240
1334,5187444432,222,3,133,126,259
1335,5187444432,222,4,123,128,251
1336,5187444432,222,5,125,128,253
1337,5187444432,222,6,132,124,256
1338,5187444560,223,1,147,112,259
1339,5187444560,223,2,122,133,255
1340,5187444560,223,3,111,132,243
1341,5187444560,223,4,133,112,245
1342,5187444560,223,5,125,128,253
1343,5187444560,223,6,120,125,245
1344,5187444688,224,1,118,125,243
1345,5187444688,224,2,120,119,239
1346,5187444688,224,3,129,131,260
1347,5187444688,224,4,146,103,249
1348,5187444688,224,5,126,130,256
1349,5187444688,224,6,119,134,253
1350,5189648528,225,1,122,134,256
1351,5189648528,225,2,120,119,239
1352,5189648528,225,3,125,122,247
1353,5189648528,225,4,146,103,249
1354,5189648528,225,5,126,130,256
1355,5189648528,225,6,119,134,253
1356,5189648656,226,1,119,123,242
1357,5189648656,226,2,120,119,239
1358,5189648656,226,3,128,133,261
1359,5189648656,226,4,146,103,249
1360,5189648656,226,5,126,130,256
1361,5189648656,226,6,119,134,253
1362,5189648784,227,1,129,132,261
1363,5189648784,227,2,120,119,239
1364,5189648784,227,3,128,133,261
1365,5189648784,227,4,146,103,249
1366,5189648784,227,5,116,121,237
1367,5189648784,227,6,119,134,253
1368,5189648912,228,1,124,129,253
1369,5189648912,228,2,144,108,252
1370,5189648912,228,3,135,122,257
1371,5189648912,228,4,113,132,245
1372,5189648912,228,5,125,113,238
1373,5189648912,228,6,117,138,255
1374,5189649040,229,1,129,133,262
